ActorID,Name,BaseAttack,ProjectileAttack,ElementPower,WeaponDurability,MineruDurability,CanFuseToArrow,ArrowMultiplier,CanCut,AddsShieldAttack,ReplaceProperties,Property1,Property2,Property3,NamingRule,Adjective,BindTypeSword,BindTypeSpear,IconURL,SortOrder
Weapon_Lsword_108,Sturdy Thick Stick,7,0,0,26,15,0,1,0,1,1,-,-,-,-,Thick-Stick,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_108.png,360
Weapon_Lsword_109,Gnarled Thick Stick,19,0,0,16,15,0,1,0,1,1,-,-,-,-,Thick-Stick,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_109.png,361
Weapon_Lsword_101,Zonaite Longsword,8,0,0,15,15,0,1,1,1,1,Zonai Fuse,-,-,-,Zonaite-Longsword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_101.png,362
Weapon_Lsword_163,Strong Zonaite Longsword,10,0,0,16,15,0,1,1,1,1,Zonai Fuse,-,-,-,Zonaite-Longsword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_163.png,363
Weapon_Lsword_164,Mighty Zonaite Longsword,15,0,0,18,15,0,1,1,1,1,Zonai Fuse,-,-,-,Zonaite-Longsword,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_164.png,364
Weapon_Lsword_161,Magic Scepter,7,0,0,14,14,0,1,0,1,1,-,-,-,-,Magic-Scepter,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_161.png,365
Weapon_Lsword_019,Moblin Arm,28,0,0,5,5,0,1,0,1,1,Bone,-,-,-,Moblin-Arm,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_019.png,366
Weapon_Lsword_166,Gloom Club,50,0,0,14,14,0,1,0,1,1,Shatter Rock,-,-,-,Gloom-Club,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Lsword_166.png,367
Weapon_Spear_036,Wooden Mop,3,0,0,8,8,0,1,0,1,1,-,-,-,-,Wooden-Mop,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_036.png,368
Weapon_Spear_022,Farmer's Pitchfork,4,0,0,12,12,0,1,0,1,1,-,-,-,-,Farmer's-Pitchfork,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_022.png,369
Weapon_Spear_038,Fishing Harpoon,4,0,0,12,12,0,1,1,1,1,-,-,-,-,Fishing-Harpoon,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_038.png,370
Weapon_Spear_173,Throwing Spear,3,0,0,20,15,0,1,1,1,1,-,-,-,-,Throwing-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_173.png,371
Weapon_Spear_030,Throwing Spear✨,8,0,0,26,15,0,1,1,1,1,-,-,-,-,Throwing-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_030.png,372
Weapon_Spear_106,Traveler's Spear,3,0,0,24,15,0,1,1,1,1,-,-,-,-,Traveler's-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_106.png,373
Weapon_Spear_001,Traveler's Spear✨,4,0,0,30,15,0,1,1,1,1,-,-,-,-,Traveler's-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_001.png,374
Weapon_Spear_112,Soldier's Spear,4,0,0,25,15,0,1,1,1,1,-,-,-,-,Soldier's-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_112.png,375
Weapon_Spear_002,Soldier's Spear✨,10,0,0,35,15,0,1,1,1,1,-,-,-,-,Soldier's-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_002.png,376
Weapon_Spear_113,Knight's Halberd,6,0,0,26,15,0,1,1,1,1,-,-,-,-,Knight's-Halberd,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_113.png,377
Weapon_Spear_003,Knight's Halberd✨,14,0,0,40,15,0,1,1,1,1,-,-,-,-,Knight's-Halberd,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_003.png,378
Weapon_Spear_124,Royal Halberd,7,0,0,30,15,0,1,1,1,1,-,-,-,-,Royal-Halberd,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_124.png,379
Weapon_Spear_024,Royal Halberd✨,18,0,0,50,15,0,1,1,1,1,-,-,-,-,Royal-Halberd,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_024.png,380
Weapon_Spear_125,Forest Dweller's Spear,6,0,0,24,15,0,1,1,1,1,-,-,-,-,Forest-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_125.png,381
Weapon_Spear_025,Forest Dweller's Spear✨,14,0,0,35,15,0,1,1,1,1,-,-,-,-,Forest-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_025.png,382
Weapon_Spear_127,Zora Spear,6,0,0,26,15,0,1,1,1,1,-,-,-,-,Zora-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_127.png,383
Weapon_Spear_027,Zora Spear✨,11,0,0,40,15,0,1,1,1,1,-,-,-,-,Zora-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_027.png,384
Weapon_Spear_050,Lightscale Trident,22,0,0,70,15,0,1,1,1,1,-,-,-,-,Lightscale Trident,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_050.png,385
Weapon_Spear_132,Feathered Spear,4,0,0,25,15,0,1,1,1,1,-,-,-,-,Feathered-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_132.png,386
Weapon_Spear_032,Feathered Spear✨,10,0,0,35,15,0,1,1,1,1,-,-,-,-,Feathered-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_032.png,387
Weapon_Spear_129,Gerudo Spear,6,0,0,15,15,0,1,1,1,1,-,-,-,-,Gerudo-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_129.png,388
Weapon_Spear_029,Gerudo Spear✨,12,0,0,20,15,0,1,1,1,1,-,-,-,-,Gerudo-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_029.png,389
Weapon_Spear_021,Rusty Halberd,3,0,0,12,12,0,1,1,1,1,-,-,-,-,Rusty-Halberd,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_021.png,390
Weapon_Spear_147,Royal Guard's Spear,15,0,0,14,14,0,1,1,1,1,-,-,-,-,Guard's-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_147.png,391
Weapon_Spear_047,Royal Guard's Spear✨,24,0,0,15,15,0,1,1,1,1,-,-,-,-,Guard's-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_047.png,392
Weapon_Spear_103,Long Stick,2,0,0,18,15,0,1,0,1,1,-,-,-,-,Long-Stick,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_103.png,393
Weapon_Spear_108,Sturdy Long Stick,4,0,0,34,15,0,1,0,1,1,-,-,-,-,Sturdy-Long-Stick,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_108.png,394
Weapon_Spear_109,Gnarled Long Stick,10,0,0,22,15,0,1,0,1,1,-,-,-,-,Strong-Long-Stick,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_109.png,395
Weapon_Spear_101,Zonaite Spear,4,0,0,22,15,0,1,1,1,1,Zonai Fuse,-,-,-,Zonaite-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_101.png,396
Weapon_Spear_163,Strong Zonaite Spear,6,0,0,24,15,0,1,1,1,1,Zonai Fuse,-,-,-,Zonaite-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_163.png,397
Weapon_Spear_164,Mighty Zonaite Spear,8,0,0,27,15,0,1,1,1,1,Zonai Fuse,-,-,-,Zonaite-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_164.png,398
Weapon_Spear_161,Magic Staff,4,0,0,14,14,0,1,0,1,1,-,-,-,-,Magic-Staff,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_161.png,399
Weapon_Spear_166,Gloom Spear,40,0,0,16,15,0,1,1,1,1,-,-,-,-,Gloom-Spear,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Spear_166.png,400
Weapon_Bow_107,Old Wooden Bow,1,0,0,20,5,0,1,0,0,1,-,-,-,-,Old-Wooden-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_107.png,401
Weapon_Bow_038,Wooden Bow,1,0,0,20,5,0,1,0,0,1,-,-,-,-,Wooden-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_038.png,402
Weapon_Bow_001,Traveler's Bow,1,0,0,22,5,0,1,0,0,1,-,-,-,-,Traveler's-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_001.png,403
Weapon_Bow_002,Soldier’s Bow,3,0,0,36,5,0,1,0,0,1,-,-,-,-,Soldier's-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_002.png,404
Weapon_Bow_035,Knight's Bow,6,0,0,48,15,0,1,0,0,1,-,-,-,-,Knight's-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_035.png,405
Weapon_Bow_036,Royal Bow,9,0,0,60,15,0,1,0,0,1,-,-,-,-,Royal-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_036.png,406
Weapon_Bow_013,Forest Dweller's Bow,3,0,0,35,5,0,1,0,0,1,-,-,-,-,Forest-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_013.png,407
Weapon_Bow_014,Zora Bow,3,0,0,40,15,0,1,0,0,1,-,-,-,-,Zora-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_014.png,408
Weapon_Bow_016,Swallow Bow,2,0,0,30,5,0,1,0,0,1,-,-,-,-,Swallow-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_016.png,409
Weapon_Bow_017,Falcon Bow,5,0,0,35,5,0,1,0,0,1,-,-,-,-,Falcon-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_017.png,410
Weapon_Bow_028,Great Eagle Bow,7,0,0,60,15,0,1,0,0,1,-,-,-,-,Great Eagle Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_028.png,411
Weapon_Bow_015,Gerudo Bow,3,0,0,40,15,0,1,0,0,1,-,-,-,-,Gerudo-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_015.png,412
Weapon_Bow_029,Phrenic Bow,2,0,0,45,5,0,1,0,0,1,-,-,-,-,Phrenic-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_029.png,413
Weapon_Bow_033,Royal Guard's Bow,12,0,0,20,15,0,1,0,0,1,-,-,-,-,Guard's-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_033.png,414
Weapon_Bow_072,Dusk Bow,7,0,0,40,5,0,1,0,0,1,-,-,-,-,Dusk-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_072.png,415
Weapon_Bow_004,Boko Bow,1,0,0,16,5,0,1,0,0,1,-,-,-,-,Boko-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_004.png,416
Weapon_Bow_003,Spiked Boko Bow,3,0,0,20,5,0,1,0,0,1,Bone,-,-,-,Spiked-Boko-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_003.png,417
Weapon_Bow_027,Dragonbone Boko Bow,6,0,0,30,5,0,1,0,0,1,Bone,-,-,-,Dragonbone-Boko-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_027.png,418
Weapon_Bow_006,Lizal Bow,3,0,0,25,5,0,1,0,0,1,Bone,-,-,-,Lizal-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_006.png,419
Weapon_Bow_011,Strengthened Lizal Bow,6,0,0,35,15,0,1,0,0,1,-,-,-,-,Strengthened-Lizal-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_011.png,420
Weapon_Bow_030,Steel Lizal Bow,9,0,0,50,15,0,1,0,0,1,-,-,-,-,Steel-Lizal-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_030.png,421
Weapon_Bow_009,Lynel Bow,2,0,0,30,15,0,1,0,0,1,-,-,-,-,Lynel-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_009.png,422
Weapon_Bow_026,Mighty Lynel Bow,5,0,0,35,15,0,1,0,0,1,-,-,-,-,Mighty-Lynel-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_026.png,423
Weapon_Bow_032,Savage Lynel Bow,8,0,0,45,15,0,1,0,0,1,-,-,-,-,Savage-Lynel-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_032.png,424
Weapon_Bow_040,Duplex Bow,3,0,0,18,5,0,1,0,0,1,-,-,-,-,Duplex-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_040.png,425
Weapon_Bow_104,Construct Bow,1,0,0,18,10,0,1,0,0,1,Zonai Fuse,-,-,-,Construct-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_104.png,426
Weapon_Bow_105,Strong Construct Bow,3,0,0,26,10,0,1,0,0,1,Zonai Fuse,-,-,-,Strong-Construct-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_105.png,427
Weapon_Bow_106,Mighty Construct Bow,6,0,0,34,10,0,1,0,0,1,Zonai Fuse,-,-,-,Mighty-Construct-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_106.png,428
Weapon_Bow_101,Zonaite Bow,7,0,0,50,10,0,1,0,0,1,Zonai Fuse,-,-,-,Zonaite-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_101.png,429
Weapon_Bow_166,Demon King's Bow,11,0,0,42,10,0,1,0,0,1,-,-,-,-,Demon-King's-Bow,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Bow_166.png,430
Weapon_Shield_030,Hylian Shield,22,0,0,800,15,0,1,0,0,0,-,-,-,-,Hylian-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_030.png,431
Weapon_Shield_040,Pot Lid,1,0,0,10,5,0,1,0,0,0,-,-,-,-,Pot-Lid,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_040.png,432
Weapon_Shield_107,Old Wooden Shield,1,0,0,12,5,0,1,0,0,0,-,-,-,-,Old-Wooden-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_107.png,433
Weapon_Shield_001,Wooden Shield,1,0,0,12,5,0,1,0,0,0,-,-,-,-,Wooden-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_001.png,434
Weapon_Shield_034,Emblazoned Shield,1,0,0,12,5,0,1,0,0,0,-,-,-,-,Emblazoned-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_034.png,435
Weapon_Shield_031,Hunter's Shield,1,0,0,10,5,0,1,0,0,0,-,-,-,-,Hunter's-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_031.png,436
Weapon_Shield_032,Fisherman's Shield,1,0,0,10,5,0,1,0,0,0,-,-,-,-,Fisherman's-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_032.png,437
Weapon_Shield_035,Traveler's Shield,1,0,0,12,5,0,1,0,0,0,-,-,-,-,Traveler's-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_035.png,438
Weapon_Shield_002,Soldier’s Shield,4,0,0,16,5,0,1,0,0,0,-,-,-,-,Soldier's-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_002.png,439
Weapon_Shield_003,Knight's Shield,10,0,0,23,15,0,1,0,0,0,-,-,-,-,Knight's-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_003.png,440
Weapon_Shield_022,Royal Shield,13,0,0,29,15,0,1,0,0,0,-,-,-,-,Royal-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_022.png,441
Weapon_Shield_023,Forest Dweller's Shield,7,0,0,18,5,0,1,0,0,0,-,-,-,-,Forest-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_023.png,442
Weapon_Shield_025,Zora Shield,4,0,0,20,15,0,1,0,0,0,-,-,-,-,Zora-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_025.png,443
Weapon_Shield_042,Kite Shield,3,0,0,16,5,0,1,0,0,0,-,-,-,SpWing,Kite-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_042.png,444
Weapon_Shield_026,Gerudo Shield,5,0,0,20,15,0,1,0,0,0,-,-,-,-,Gerudo-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_026.png,445
Weapon_Shield_036,Radiant Shield,8,0,0,26,15,0,1,0,0,0,-,-,-,-,Radiant-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_036.png,446
Weapon_Shield_037,Daybreaker,12,0,0,60,15,0,1,0,0,0,-,-,-,-,Daybreaker,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_037.png,447
Weapon_Shield_041,Shield of the Mind's Eye,4,0,0,16,5,0,1,0,0,0,-,-,-,-,Shield of the Mind's Eye,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_041.png,448
Weapon_Shield_057,Sea-Breeze Shield,16,0,0,90,15,0,1,0,0,0,-,-,-,-,Sea-Breeze-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_057.png,449
Weapon_Shield_021,Rusty Shield,1,0,0,16,15,0,1,0,0,0,-,-,-,-,Rusty-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_021.png,450
Weapon_Shield_033,Royal Guard's Shield,17,0,0,14,15,0,1,0,0,0,-,-,-,-,Guard's-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_033.png,451
Weapon_Shield_004,Boko Shield,1,0,0,5,5,0,1,0,0,0,-,-,-,-,Boko-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_004.png,452
Weapon_Shield_005,Spiked Boko Shield,2,0,0,7,5,0,1,0,0,0,Bone,-,-,-,Spiked-Boko-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_005.png,453
Weapon_Shield_006,Dragonbone Boko Shield,6,0,0,8,5,0,1,0,0,0,Bone,-,-,-,Dragonbone-Boko-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_006.png,454
Weapon_Shield_007,Lizal Shield,3,0,0,8,15,0,1,0,0,0,-,-,-,-,Lizal-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_007.png,455
Weapon_Shield_008,Reinforced Lizal Shield,5,0,0,12,15,0,1,0,0,0,-,-,-,-,Reinforced-Lizal-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_008.png,456
Weapon_Shield_009,Steel Lizal Shield,8,0,0,15,15,0,1,0,0,0,-,-,-,-,Steel-Lizal-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_009.png,457
Weapon_Shield_101,Zonaite Shield,2,0,0,15,10,0,1,0,0,0,Zonai Fuse,-,-,-,Zonaite-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_101.png,458
Weapon_Shield_102,Strong Zonaite Shield,9,0,0,15,10,0,1,0,0,0,Zonai Fuse,-,-,-,Zonaite-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_102.png,459
Weapon_Shield_103,Mighty Zonaite Shield,12,0,0,20,10,0,1,0,0,0,Zonai Fuse,-,-,-,Zonaite-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_103.png,460
Weapon_Shield_016,Lynel Shield,7,0,0,12,15,0,1,1,1,1,-,-,-,-,Lynel-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_016.png,461
Weapon_Shield_017,Mighty Lynel Shield,13,0,0,15,15,0,1,1,1,1,-,-,-,-,Mighty-Lynel-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_017.png,462
Weapon_Shield_018,Savage Lynel Shield,21,0,0,20,15,0,1,1,1,1,-,-,-,-,Savage-Lynel-Shield,-,-,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Weapons/Weapon_Shield_018.png,463
SpObj_WindGenerator_A_01,Fan,1,0,0,0,0,1,1,0,0,1,Zonai Fuse,Melee Projectile,-,Fan,Fan,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_WindGenerator_A_01_0.png,464
SpObj_LiftGeneratorWing_A_01,Wing,1,0,0,0,10,1,1,0,0,0,Zonai Fuse,-,-,SpWing,Wing,-,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_LiftGeneratorWing_A_01_0.png,465
SpObj_Cart_A_01,Cart,1,0,0,0,10,1,1,0,0,1,Zonai Fuse,-,-,Fan,Cart,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_Cart_A_01_0.png,466
SpObj_BalloonEnvelope_A_01,Balloon,1,0,0,0,10,1,1,0,0,1,Zonai Fuse,-,-,PowHammer,Balloon,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_BalloonEnvelope_A_01_0.png,467
SpObj_Rocket_A_01,Rocket,10,0,0,0,1,1,1,0,0,1,Zonai Fuse,-,-,-,Rocket,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_Rocket_A_01_0.png,468
SpObj_TimerBomb_A_01,Time Bomb,1,0,30,0,1,1,1,0,0,1,Zonai Fuse,Bomb,-,-,Time-Bomb,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_TimerBomb_A_01_0.png,469
SpObj_CookSetOnFire_A_01,Portable Pot,1,0,0,0,10,1,1,0,0,1,Zonai Fuse,Shatter Rock,-,-,Portable-Pot,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_CookSetOnFire_A_01_0.png,470
SpObj_FlameThrower_A_01,Flame Emitter,1,0,0,0,0,1,1,0,0,1,Zonai Fuse,Fire Burst,-,-,Flame-Emitter,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_FlameThrower_A_01_0.png,471
SpObj_SnowMachine_A_01,Frost Emitter,1,0,0,0,0,1,1,0,0,1,Zonai Fuse,Ice Burst,-,-,Frost-Emitter,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_SnowMachine_A_01_0.png,472
SpObj_ElectricBoxGenerator,Shock Emitter,1,0,0,0,0,1,1,0,0,1,Zonai Fuse,Shock Burst,-,-,Shock-Emitter,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_ElectricBoxGenerator_0.png,473
SpObj_Beamos_A_01,Beam Emitter,1,0,12,0,0,1,1,0,0,1,Zonai Fuse,-,-,-,Beam-Emitter,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_Beamos_A_01_0.png,474
SpObj_WaterPump_A_01,Hydrant,1,0,0,0,0,1,1,0,0,1,Shatter Rock,Zonai Fuse,Water,-,Hydrant,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_WaterPump_A_01_0.png,475
SpObj_ControlStick_A_01,Steering Stick,1,0,0,0,10,1,1,0,0,1,Zonai Fuse,-,-,-,Steering-Stick,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_ControlStick_A_01_0.png,476
SpObj_SwitchWheel_B_01,Big Wheel,1,0,0,0,10,1,1,0,0,1,Zonai Fuse,-,-,-,Big-Wheel,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_SwitchWheel_B_01_0.png,477
